St,fips,county,lat,long
TX,48003,Andrews,32.312258,-102.640206
TX,48005,Angelina,31.251951,-94.611056
TX,48007,Aransas,28.104225,-96.977983
TX,48009,Archer,33.616305,-98.687267
TX,48011,Armstrong,34.964179,-101.356636
TX,48013,Atascosa,28.894296,-98.528187
TX,48015,Austin,29.891901,-96.27017
TX,48017,Bailey,34.067521,-102.830345
TX,48019,Bandera,29.755748,-99.260682
TX,48021,Bastrop,30.103128,-97.311859
TX,48023,Baylor,33.618172,-99.197228
TX,48025,Bee,28.416077,-97.742586
TX,48027,Bell,31.04211,-97.481921
TX,48029,Bexar,29.448671,-98.520147
TX,48031,Blanco,30.265605,-98.399977
TX,48033,Borden,32.744062,-101.433033
TX,48035,Bosque,31.900764,-97.637632
TX,48037,Bowie,33.446051,-94.422375
TX,48039,Brazoria,29.167818,-95.434647
TX,48041,Brazos,30.656725,-96.302389
TX,48043,Brewster,29.808997,-103.252458
TX,48045,Briscoe,34.525173,-101.205893
TX,48047,Brooks,27.034994,-98.215276
TX,48049,Brown,31.764103,-98.99847
TX,48051,Burleson,30.493487,-96.622091
TX,48053,Burnet,30.789616,-98.201195
TX,48055,Caldwell,29.840422,-97.631097
TX,48057,Calhoun,28.445366,-96.5833
TX,48059,Callahan,32.29315,-99.372249
TX,48061,Cameron,26.102923,-97.478958
TX,48063,Camp,32.974581,-94.979085
TX,48065,Carson,35.405496,-101.355356
TX,48067,Cass,33.083698,-94.357579
TX,48069,Castro,34.533621,-102.258786
TX,48071,Chambers,29.703933,-94.668875
TX,48073,Cherokee,31.843859,-95.156504
TX,48075,Childress,34.529337,-100.208336
TX,48077,Clay,33.785904,-98.212918
TX,48079,Cochran,33.60844,-102.830449
TX,48081,Coke,31.877105,-100.635236
TX,48083,Coleman,31.914205,-99.346622
TX,48085,Collin,33.193885,-96.578153
TX,48087,Collingsworth,34.963358,-100.272135
TX,48089,Colorado,29.595908,-96.508389
TX,48091,Comal,29.803019,-98.255201
TX,48093,Comanche,31.951645,-98.549617
TX,48095,Concho,31.318865,-99.863648
TX,48097,Cooke,33.639169,-97.210372
TX,48099,Coryell,31.391177,-97.798022
TX,48101,Cottle,34.091906,-100.276442
TX,48103,Crane,31.422797,-102.487774
TX,48105,Crockett,30.717532,-101.404211
TX,48107,Crosby,33.609144,-101.29871
TX,48109,Culberson,31.445909,-104.526945
TX,48111,Dallam,36.28637,-102.59402
TX,48113,Dallas,32.766987,-96.778424
TX,48115,Dawson,32.741934,-101.947322
TX,48117,Deaf Smith,34.940766,-102.607564
TX,48119,Delta,33.385933,-95.67335
TX,48121,Denton,33.205005,-97.119046
TX,48123,DeWitt,29.082342,-97.361656
TX,48125,Dickens,33.614666,-100.786095
TX,48127,Dimmit,28.423587,-99.765871
TX,48129,Donley,34.955036,-100.815846
TX,48131,Duval,27.681123,-98.497393
TX,48133,Eastland,32.324645,-98.83656
TX,48135,Ector,31.865301,-102.542507
TX,48137,Edwards,29.985877,-100.307373
TX,48139,Ellis,32.347279,-96.798336
TX,48141,El Paso,31.766403,-106.241391
TX,48143,Erath,32.238136,-98.222377
TX,48145,Falls,31.25193,-96.934128
TX,48147,Fannin,33.591161,-96.104988
TX,48149,Fayette,29.877886,-96.921231
TX,48151,Fisher,32.740473,-100.40312
TX,48153,Floyd,34.073731,-101.303274
TX,48155,Foard,33.980404,-99.777427
TX,48157,Fort Bend,29.526602,-95.771015
TX,48159,Franklin,33.175846,-95.219066
TX,48161,Freestone,31.701654,-96.144237
TX,48163,Frio,28.869334,-99.108788
TX,48165,Gaines,32.743942,-102.631562
TX,48167,Galveston,29.228706,-94.894865
TX,48169,Garza,33.183792,-101.301134
TX,48171,Gillespie,30.32639,-98.942106
TX,48173,Glasscock,31.868591,-101.528971
TX,48175,Goliad,28.6607,-97.430415
TX,48177,Gonzales,29.468704,-97.477738
TX,48179,Gray,35.402542,-100.812374
TX,48181,Grayson,33.624508,-96.675699
TX,48183,Gregg,32.486397,-94.816276
TX,48185,Grimes,30.543231,-95.988082
TX,48187,Guadalupe,29.583208,-97.949027
TX,48189,Hale,34.068436,-101.822888
TX,48191,Hall,34.453189,-100.576343
TX,48193,Hamilton,31.706982,-98.111794
TX,48195,Hansford,36.272847,-101.35693
TX,48197,Hardeman,34.289904,-99.745697
TX,48199,Hardin,30.329612,-94.393149
TX,48201,Harris,29.857273,-95.393037
TX,48203,Harrison,32.547993,-94.374425
TX,48205,Hartley,35.840244,-102.610047
TX,48207,Haskell,33.175965,-99.730773
TX,48209,Hays,30.061225,-98.029267
TX,48211,Hemphill,35.816237,-100.284807
TX,48213,Henderson,32.211633,-95.853418
TX,48215,Hidalgo,26.396384,-98.18099
TX,48217,Hill,31.98224,-97.129886
TX,48219,Hockley,33.605932,-102.343398
TX,48221,Hood,32.430149,-97.831677
TX,48223,Hopkins,33.148959,-95.565194
TX,48225,Houston,31.323036,-95.4216
TX,48227,Howard,32.303583,-101.43853
TX,48229,Hudspeth,31.450868,-105.377549
TX,48231,Hunt,33.123438,-96.083807
TX,48233,Hutchinson,35.837047,-101.362746
TX,48235,Irion,31.303424,-100.981304
TX,48237,Jack,33.232277,-98.171902
TX,48239,Jackson,28.959802,-96.58908
TX,48241,Jasper,30.752932,-94.022294
TX,48243,Jeff Davis,30.617087,-104.18786
TX,48245,Jefferson,29.854,-94.149331
TX,48247,Jim Hogg,27.041212,-98.700127
TX,48249,Jim Wells,27.733516,-98.090814
TX,48251,Johnson,32.379511,-97.364823
TX,48253,Jones,32.743709,-99.87443
TX,48255,Karnes,28.907618,-97.860767
TX,48257,Kaufman,32.598944,-96.288378
TX,48259,Kendall,29.944524,-98.711094
TX,48261,Kenedy,26.890232,-97.591233
TX,48263,Kent,33.18478,-100.76972
TX,48265,Kerr,30.053928,-99.351968
TX,48267,Kimble,30.479472,-99.746396
TX,48269,King,33.614159,-100.250548
TX,48271,Kinney,29.347087,-100.4177
TX,48273,Kleberg,27.438735,-97.66062
TX,48275,Knox,33.616657,-99.747112
TX,48277,Lamar,33.667263,-95.570348
TX,48279,Lamb,34.068862,-102.348018
TX,48281,Lampasas,31.196731,-98.240889
TX,48283,La Salle,28.351098,-99.096774
TX,48285,Lavaca,29.382578,-96.923633
TX,48287,Lee,30.321105,-96.976365
TX,48289,Leon,31.300493,-95.995622
TX,48291,Liberty,30.162189,-94.822682
TX,48293,Limestone,31.547543,-96.593623
TX,48295,Lipscomb,36.2802,-100.272683
TX,48297,Live Oak,28.351535,-98.126961
TX,48299,Llano,30.707585,-98.68469
TX,48301,Loving,31.844936,-103.561229
TX,48303,Lubbock,33.611469,-101.819944
TX,48305,Lynn,33.178412,-101.818493
TX,48307,McCulloch,31.205477,-99.359856
TX,48309,McLennan,31.549493,-97.201472
TX,48311,McMullen,28.384922,-98.578853
TX,48313,Madison,30.966878,-95.930372
TX,48315,Marion,32.797757,-94.357673
TX,48317,Martin,32.30983,-101.961836
TX,48319,Mason,30.703232,-99.237608
TX,48321,Matagorda,28.783341,-95.997755
TX,48323,Maverick,28.745217,-100.311368
TX,48325,Medina,29.353661,-99.111085
TX,48327,Menard,30.883707,-99.854936
TX,48329,Midland,31.870896,-102.024326
TX,48331,Milam,30.791242,-96.984395
TX,48333,Mills,31.494889,-98.594623
TX,48335,Mitchell,32.303781,-100.92458
TX,48337,Montague,33.676289,-97.724747
TX,48339,Montgomery,30.302364,-95.503523
TX,48341,Moore,35.835676,-101.890502
TX,48343,Morris,33.116466,-94.731265
TX,48345,Motley,34.058383,-100.793696
TX,48347,Nacogdoches,31.62056,-94.62025
TX,48349,Navarro,32.04845,-96.476908
TX,48351,Newton,30.786718,-93.73925
TX,48353,Nolan,32.312338,-100.418108
TX,48355,Nueces,27.739406,-97.521643
TX,48357,Ochiltree,36.278744,-100.815864
TX,48359,Oldham,35.401921,-102.59762
TX,48361,Orange,30.120918,-93.893358
TX,48363,Palo Pinto,32.75221,-98.317974
TX,48365,Panola,32.163978,-94.305156
TX,48367,Parker,32.777096,-97.805905
TX,48369,Parmer,34.532163,-102.784853
TX,48371,Pecos,30.770894,-102.71986
TX,48373,Polk,30.784553,-94.837338
TX,48375,Potter,35.398675,-101.893804
TX,48377,Presidio,30.005891,-104.261619
TX,48379,Rains,32.87058,-95.79544
TX,48381,Randall,34.962529,-101.895547
TX,48383,Reagan,31.372895,-101.513901
TX,48385,Real,29.82303,-99.805303
TX,48387,Red River,33.619626,-95.048429
TX,48389,Reeves,31.308366,-103.712706
TX,48391,Refugio,28.312496,-97.160479
TX,48393,Roberts,35.836216,-100.807555
TX,48395,Robertson,31.025481,-96.514941
TX,48397,Rockwall,32.889216,-96.407501
TX,48399,Runnels,31.833311,-99.967856
TX,48401,Rusk,32.109423,-94.756382
TX,48403,Sabine,31.3433,-93.851913
TX,48405,San Augustine,31.382449,-94.16318
TX,48407,San Jacinto,30.574218,-95.162852
TX,48409,San Patricio,28.011782,-97.517165
TX,48411,San Saba,31.155138,-98.819292
TX,48413,Schleicher,30.896233,-100.527216
TX,48415,Scurry,32.744462,-100.913399
TX,48417,Shackelford,32.743788,-99.347045
TX,48419,Shelby,31.790137,-94.142565
TX,48421,Sherman,36.277628,-101.894716
TX,48423,Smith,32.377093,-95.26963
TX,48425,Somervell,32.217942,-97.769211
TX,48427,Starr,26.546335,-98.715803
TX,48429,Stephens,32.731531,-98.840081
TX,48431,Sterling,31.835774,-101.054911
TX,48433,Stonewall,33.17958,-100.253807
TX,48435,Sutton,30.517865,-100.505395
TX,48437,Swisher,34.53046,-101.732852
TX,48439,Tarrant,32.77204,-97.291291
TX,48441,Taylor,32.295684,-99.89322
TX,48443,Terrell,30.232332,-102.072539
TX,48445,Terry,33.171229,-102.339284
TX,48447,Throckmorton,33.170712,-99.206137
TX,48449,Titus,33.214599,-94.966783
TX,48451,Tom Green,31.401583,-100.461355
TX,48453,Travis,30.239513,-97.69127
TX,48455,Trinity,31.087483,-95.153291
TX,48457,Tyler,30.769579,-94.379449
TX,48459,Upshur,32.735878,-94.941649
TX,48461,Upton,31.353849,-102.042013
TX,48463,Uvalde,29.35034,-99.761074
TX,48465,Val Verde,29.884961,-101.146646
TX,48467,Van Zandt,32.558948,-95.836391
TX,48469,Victoria,28.79637,-96.971198
TX,48471,Walker,30.74309,-95.569888
TX,48473,Waller,30.013578,-95.982102
TX,48475,Ward,31.513069,-103.105113
TX,48477,Washington,30.215075,-96.410272
TX,48479,Webb,27.770584,-99.326641
TX,48481,Wharton,29.278481,-96.229675
TX,48483,Wheeler,35.392593,-100.253107
TX,48485,Wichita,33.991103,-98.716851
TX,48487,Wilbarger,34.08492,-99.24244
TX,48489,Willacy,26.481092,-97.584224
TX,48491,Williamson,30.64903,-97.605069
TX,48493,Wilson,29.174303,-98.085899
TX,48495,Winkler,31.831416,-103.055986
TX,48497,Wise,33.219095,-97.653997
TX,48499,Wood,32.783588,-95.382166
TX,48501,Yoakum,33.172397,-102.823771
TX,48503,Young,33.158787,-98.678267
TX,48505,Zapata,26.996981,-99.182603
TX,48507,Zavala,28.864652,-99.75983
UT,49001,Beaver,38.357535,-113.238948
UT,49003,Box Elder,41.476021,-113.052922
UT,49005,Cache,41.734225,-111.744581
UT,49007,Carbon,39.67005,-110.590357
UT,49009,Daggett,40.890099,-109.505786
UT,49011,Davis,41.037045,-112.202123
UT,49013,Duchesne,40.289649,-110.42983
UT,49015,Emery,39.009028,-110.721111
UT,49017,Garfield,37.831622,-111.450886
UT,49019,Grand,38.974326,-109.57345
UT,49021,Iron,37.882727,-113.290059
UT,49023,Juab,39.710827,-112.794262
UT,49025,Kane,37.275118,-111.815413
UT,49027,Millard,39.09454,-113.525014
UT,49029,Morgan,41.091027,-111.577885
UT,49031,Piute,38.335881,-112.129376
UT,49033,Rich,41.627598,-111.240227
UT,49035,Salt Lake,40.667882,-111.924244
UT,49037,San Juan,37.623064,-109.78932
UT,49039,Sanpete,39.380588,-111.570451
UT,49041,Sevier,38.746825,-111.81193
UT,49043,Summit,40.87206,-110.968486
UT,49045,Tooele,40.467692,-113.124015
UT,49047,Uintah,40.125887,-109.517748
UT,49049,Utah,40.120409,-111.668667
UT,49051,Wasatch,40.334884,-111.161568
UT,49053,Washington,37.262531,-113.4878
UT,49055,Wayne,38.261229,-110.990323
UT,49057,Weber,41.270355,-111.875879
VT,50001,Addison,44.031248,-73.141581
VT,50003,Bennington,43.035325,-73.11146
VT,50005,Caledonia,44.468791,-72.112168
VT,50007,Chittenden,44.460676,-73.070525
VT,50009,Essex,44.724021,-71.732736
VT,50011,Franklin,44.858964,-72.909402
VT,50013,Grand Isle,44.801788,-73.300758
VT,50015,Lamoille,44.603504,-72.638356
VT,50017,Orange,44.003392,-72.369687
VT,50019,Orleans,44.828442,-72.25163
VT,50021,Rutland,43.580844,-73.038196
VT,50023,Washington,44.274953,-72.609475
VT,50025,Windham,42.999143,-72.716335
VT,50027,Windsor,43.588143,-72.591515
VA,51001,Accomack,37.765944,-75.757807
VA,51003,Albemarle,38.024184,-78.553506
VA,51005,Alleghany,37.787905,-80.008669
VA,51007,Amelia,37.336131,-77.973218
VA,51009,Amherst,37.630362,-79.147848
VA,51011,Appomattox,37.370725,-78.81094
VA,51013,Arlington,38.878337,-77.100703
VA,51015,Augusta,38.167807,-79.146682
VA,51017,Bath,38.068988,-79.732898
VA,51019,Bedford,37.312408,-79.527947
VA,51021,Bland,37.130612,-81.125853
VA,51023,Botetourt,37.553193,-79.805318
VA,51025,Brunswick,36.764531,-77.860916
VA,51027,Buchanan,37.26812,-82.038151
VA,51029,Buckingham,37.573928,-78.529169
VA,51031,Campbell,37.210151,-79.095429
VA,51033,Caroline,38.030319,-77.352348
VA,51035,Carroll,36.732426,-80.728043
VA,51036,Charles City,37.361048,-77.054171
VA,51037,Charlotte,37.014091,-78.661424
VA,51041,Chesterfield,37.378434,-77.585847
VA,51043,Clarke,39.115931,-77.992004
VA,51045,Craig,37.473129,-80.231734
VA,51047,Culpeper,38.48593,-77.956476
VA,51049,Cumberland,37.520189,-78.252836
VA,51051,Dickenson,37.137081,-82.349208
VA,51053,Dinwiddie,37.073498,-77.635492
VA,51057,Essex,37.93948,-76.941871
VA,51059,Fairfax,38.833743,-77.276117
VA,51061,Fauquier,38.744103,-77.821585
VA,51063,Floyd,36.931438,-80.350309
VA,51065,Fluvanna,37.830606,-78.284445
VA,51067,Franklin,36.99235,-79.883959
VA,51069,Frederick,39.203637,-78.263916
VA,51071,Giles,37.31193,-80.717178
VA,51073,Gloucester,37.403541,-76.523505
VA,51075,Goochland,37.724166,-77.914273
VA,51077,Grayson,36.656303,-81.225337
VA,51079,Greene,38.297981,-78.470163
VA,51081,Greensville,36.680225,-77.560261
VA,51083,Halifax,36.766461,-78.939614
VA,51085,Hanover,37.760166,-77.490992
VA,51087,Henrico,37.437521,-77.300333
VA,51089,Henry,36.620593,-79.980584
VA,51091,Highland,38.356672,-79.567958
VA,51093,Isle of Wight,36.901418,-76.707569
VA,51095,James City,37.324427,-76.778319
VA,51097,King and Queen,37.720995,-76.89109
VA,51099,King George,38.277179,-77.162702
VA,51101,King William,37.70826,-77.091054
VA,51103,Lancaster,37.703831,-76.413199
VA,51105,Lee,36.702162,-83.130334
VA,51107,Loudoun,39.08113,-77.638857
VA,51109,Louisa,37.971681,-77.959178
VA,51111,Lunenburg,36.945757,-78.242313
VA,51113,Madison,38.412059,-78.276961
VA,51115,Mathews,37.425348,-76.268808
VA,51117,Mecklenburg,36.687256,-78.368959
VA,51119,Middlesex,37.606828,-76.527958
VA,51121,Montgomery,37.174885,-80.387314
VA,51125,Nelson,37.790016,-78.879394
VA,51127,New Kent,37.498974,-76.993339
VA,51131,Northampton,37.302629,-75.923868
VA,51133,Northumberland,37.856974,-76.379687
VA,51135,Nottoway,37.143696,-78.052162
VA,51137,Orange,38.250439,-78.00998
VA,51139,Page,38.623751,-78.490471
VA,51141,Patrick,36.667327,-80.286141
VA,51143,Pittsylvania,36.821721,-79.398502
VA,51145,Powhatan,37.549404,-77.912855
VA,51147,Prince Edward,37.224881,-78.432957
VA,51149,Prince George,37.187326,-77.220993
VA,51153,Prince William,38.702332,-77.478887
VA,51155,Pulaski,37.063385,-80.713444
VA,51157,Rappahannock,38.684522,-78.168824
VA,51159,Richmond,37.942894,-76.730561
VA,51161,Roanoke,37.331077,-80.19011
VA,51163,Rockbridge,37.814517,-79.447754
VA,51165,Rockingham,38.511257,-78.876307
VA,51167,Russell,36.93342,-82.095934
VA,51169,Scott,36.712778,-82.613627
VA,51171,Shenandoah,38.856204,-78.573987
VA,51173,Smyth,36.842318,-81.539786
VA,51175,Southampton,36.720173,-77.103856
VA,51177,Spotsylvania,38.182311,-77.65628
VA,51179,Stafford,38.418933,-77.459043
VA,51181,Surry,37.119761,-76.880172
VA,51183,Sussex,36.926645,-77.259732
VA,51185,Tazewell,37.125395,-81.562924
VA,51187,Warren,38.908187,-78.207131
VA,51191,Washington,36.747813,-81.950291
VA,51193,Westmoreland,38.109191,-76.80417
VA,51195,Wise,36.974561,-82.62156
VA,51197,Wythe,36.901471,-81.084209
VA,51199,York,37.220914,-76.395533
VA,51510,Alexandria [9],38.818343,-77.082026
VA,51515,Bedford [9],37.338156,-79.520705
VA,51520,Bristol [9],36.616954,-82.157564
VA,51530,Buena Vista [9],37.731663,-79.356375
VA,51540,Charlottesville[9],38.037658,-78.485381
VA,51550,Chesapeake [9],36.679376,-76.301788
VA,51570,Colonial Heights[9],37.261685,-77.396804
VA,51580,Covington [9],37.778143,-79.986039
VA,51590,Danville [9],36.583334,-79.408071
VA,51595,Emporia [9],36.696182,-77.535975
VA,51600,Fairfax [9],38.853183,-77.299025
VA,51610,Falls Church [9],38.883787,-77.174639
VA,51620,Franklin [9],36.684014,-76.941396
VA,51630,Fredericksburg[9],38.299272,-77.486658
VA,51640,Galax [9],36.66564,-80.914308
VA,51650,Hampton [9],37.04803,-76.297149
VA,51660,Harrisonburg [9],38.436013,-78.874197
VA,51670,Hopewell [9],37.29101,-77.298944
VA,51678,Lexington [9],37.782332,-79.44432
VA,51680,Lynchburg [9],37.399016,-79.195458
VA,51683,Manassas [9],38.747561,-77.484727
VA,51685,Manassas Park[9],38.768991,-77.448681
VA,51690,Martinsville [9],36.683527,-79.863648
VA,51700,Newport News[9],37.075978,-76.521719
VA,51710,Norfolk [9],36.923015,-76.244641
VA,51720,Norton [9],36.931549,-82.625996
VA,51730,Petersburg [9],37.20473,-77.392368
VA,51735,Poquoson [9],37.12836,-76.303534
VA,51740,Portsmouth [9],36.85943,-76.356269
VA,51750,Radford [9],37.120036,-80.557048
VA,51760,Richmond [9],37.531399,-77.476009
VA,51770,Roanoke [9],37.27783,-79.958472
VA,51775,Salem [9],37.285333,-80.055241
VA,51790,Staunton [9],38.158056,-79.061501
VA,51800,Suffolk [9],36.697157,-76.634781
VA,51810,Virginia Beach[9],36.779322,-76.02402
VA,51820,Waynesboro [9],38.067157,-78.90142
VA,51830,Williamsburg [9],37.269293,-76.706717
VA,51840,Winchester [9],39.173869,-78.176356
WA,53001,Adams,47.00484,-118.533308
WA,53003,Asotin,46.181861,-117.227781
WA,53005,Benton,46.228072,-119.516864
WA,53007,Chelan,47.859892,-120.618543
WA,53009,Clallam,48.113009,-123.930611
WA,53011,Clark,45.771674,-122.485903
WA,53013,Columbia,46.292851,-117.911635
WA,53015,Cowlitz,46.185923,-122.658682
WA,53017,Douglas,47.735866,-119.69588
WA,53019,Ferry,48.437246,-118.517074
WA,53021,Franklin,46.53458,-118.906944
WA,53023,Garfield,46.429474,-117.536715
WA,53025,Grant,47.213633,-119.467788
WA,53027,Grays Harbor,47.142786,-123.827043
WA,53029,Island,48.158436,-122.670503
WA,53031,Jefferson,47.802641,-123.52181
WA,53033,King,47.493554,-121.832375
WA,53035,Kitsap,47.639687,-122.649636
WA,53037,Kittitas,47.124444,-120.676714
WA,53039,Klickitat,45.869509,-120.780117
WA,53041,Lewis,46.580071,-122.377444
WA,53043,Lincoln,47.582718,-118.417668
WA,53045,Mason,47.354126,-123.17385
WA,53047,Okanogan,48.550971,-119.691035
WA,53049,Pacific,46.556587,-123.782419
WA,53051,Pend Oreille,48.543877,-117.232183
WA,53053,Pierce,47.040716,-122.144709
WA,53055,San Juan,48.508862,-123.100616
WA,53057,Skagit,48.493066,-121.816278
WA,53059,Skamania,46.024782,-121.953227
WA,53061,Snohomish,48.054913,-121.766412
WA,53063,Spokane,47.620379,-117.404392
WA,53065,Stevens,48.390648,-117.854897
WA,53067,Thurston,46.932598,-122.829441
WA,53069,Wahkiakum,46.294638,-123.424458
WA,53071,Walla Walla,46.254606,-118.480374
WA,53073,Whatcom,48.842653,-121.836433
WA,53075,Whitman,46.903322,-117.522962
WA,53077,Yakima,46.456558,-120.740145
WV,54001,Barbour,39.139754,-79.996914
WV,54003,Berkeley,39.457854,-78.032338
WV,54005,Boone,38.022838,-81.713314
WV,54007,Braxton,38.699302,-80.731649
WV,54009,Brooke,40.272645,-80.578691
WV,54011,Cabell,38.41958,-82.243392
WV,54013,Calhoun,38.844159,-81.115478
WV,54015,Clay,38.459826,-81.081866
WV,54017,Doddridge,39.263482,-80.701147
WV,54019,Fayette,38.030933,-81.086051
WV,54021,Gilmer,38.915865,-80.849409
WV,54023,Grant,39.105988,-79.195064
WV,54025,Greenbrier,37.924418,-80.45059
WV,54027,Hampshire,39.31214,-78.611989
WV,54029,Hancock,40.516931,-80.570057
WV,54031,Hardy,39.010818,-78.843641
WV,54033,Harrison,39.279199,-80.386487
WV,54035,Jackson,38.834234,-81.677717
WV,54037,Jefferson,39.307399,-77.86322
WV,54039,Kanawha,38.328061,-81.523522
WV,54041,Lewis,38.988844,-80.495518
WV,54043,Lincoln,38.171651,-82.077547
WV,54045,Logan,37.830591,-81.940853
WV,54047,McDowell,37.382663,-81.658205
WV,54049,Marion,39.505839,-80.243402
WV,54051,Marshall,39.854717,-80.671378
WV,54053,Mason,38.759288,-82.024172
WV,54055,Mercer,37.403448,-81.106456
WV,54057,Mineral,39.405626,-78.956581
WV,54059,Mingo,37.721151,-82.158993
WV,54061,Monongalia,39.633645,-80.059074
WV,54063,Monroe,37.550353,-80.547891
WV,54065,Morgan,39.554835,-78.257314
WV,54067,Nicholas,38.291416,-80.797516
WV,54069,Ohio,40.098932,-80.620728
WV,54071,Pendleton,38.686836,-79.333707
WV,54073,Pleasants,39.368133,-81.161172
WV,54075,Pocahontas,38.332513,-80.012092
WV,54077,Preston,39.46903,-79.668865
WV,54079,Putnam,38.510513,-81.906109
WV,54081,Raleigh,37.76247,-81.264671
WV,54083,Randolph,38.781087,-79.867783
WV,54085,Ritchie,39.177112,-81.066317
WV,54087,Roane,38.743033,-81.354502
WV,54089,Summers,37.656003,-80.856315
WV,54091,Taylor,39.329072,-80.045629
WV,54093,Tucker,39.111175,-79.559968
WV,54095,Tyler,39.465981,-80.879493
WV,54097,Upshur,38.902537,-80.231335
WV,54099,Wayne,38.145531,-82.419698
WV,54101,Webster,38.492985,-80.430262
WV,54103,Wetzel,39.596574,-80.634394
WV,54105,Wirt,39.020034,-81.382975
WV,54107,Wood,39.211679,-81.515928
WV,54109,Wyoming,37.603717,-81.548884
WI,55001,Adams,43.973763,-89.767223
WI,55003,Ashland,46.546291,-90.665154
WI,55005,Barron,45.437192,-91.852892
WI,55007,Bayfield,46.634199,-91.177282
WI,55009,Brown,44.473961,-87.995926
WI,55011,Buffalo,44.389759,-91.758714
WI,55013,Burnett,45.865255,-92.367978
WI,55015,Calumet,44.07841,-88.212132
WI,55017,Chippewa,45.069092,-91.283505
WI,55019,Clark,44.733596,-90.610201
WI,55021,Columbia,43.471882,-89.330472
WI,55023,Crawford,43.24991,-90.95123
WI,55025,Dane,43.067468,-89.417852
WI,55027,Dodge,43.422706,-88.704379
WI,55029,Door,45.067808,-87.087936
WI,55031,Douglas,46.463316,-91.89258
WI,55033,Dunn,44.947741,-91.89772
WI,55035,Eau Claire,44.726355,-91.286414
WI,55037,Florence,45.849646,-88.400322
WI,55039,Fond du Lac,43.754722,-88.493284
WI,55041,Forest,45.666882,-88.773225
WI,55043,Grant,42.870062,-90.695368
WI,55045,Green,42.677728,-89.605639
WI,55047,Green Lake,43.76141,-88.987228
WI,55049,Iowa,43.001021,-90.133692
WI,55051,Iron,46.32655,-90.261299
WI,55053,Jackson,44.324895,-90.806541
WI,55055,Jefferson,43.013807,-88.773986
WI,55057,Juneau,43.932836,-90.113984
WI,55059,Kenosha,42.579703,-87.424898
WI,55061,Kewaunee,44.500949,-87.161813
WI,55063,La Crosse,43.908222,-91.111758
WI,55065,Lafayette,42.655578,-90.130292
WI,55067,Langlade,45.259204,-89.06819
WI,55069,Lincoln,45.338319,-89.742082
WI,55071,Manitowoc,44.105108,-87.313828
WI,55073,Marathon,44.898036,-89.757823
WI,55075,Marinette,45.346899,-87.991198
WI,55077,Marquette,43.826053,-89.409095
WI,55078,Menominee,44.991304,-88.669251
WI,55079,Milwaukee,43.017655,-87.481575
WI,55081,Monroe,43.945175,-90.619969
WI,55083,Oconto,44.996575,-88.206516
WI,55085,Oneida,45.713791,-89.536693
WI,55087,Outagamie,44.418226,-88.464988
WI,55089,Ozaukee,43.360715,-87.496553
WI,55091,Pepin,44.627436,-91.83489
WI,55093,Pierce,44.725337,-92.426279
WI,55095,Polk,45.46803,-92.453154
WI,55097,Portage,44.476246,-89.49807
WI,55099,Price,45.679072,-90.35965
WI,55101,Racine,42.754075,-87.414676
WI,55103,Richland,43.376199,-90.435693
WI,55105,Rock,42.669931,-89.075119
WI,55107,Rusk,45.472734,-91.136745
WI,55109,St. Croix,45.028959,-92.447284
WI,55111,Sauk,43.427998,-89.943329
WI,55113,Sawyer,45.864913,-91.14713
WI,55115,Shawano,44.789641,-88.755813
WI,55117,Sheboygan,43.746002,-87.730546
WI,55119,Taylor,45.211656,-90.504853
WI,55121,Trempealeau,44.30305,-91.358867
WI,55123,Vernon,43.599858,-90.815226
WI,55125,Vilas,46.049848,-89.501254
WI,55127,Walworth,42.66811,-88.541731
WI,55129,Washburn,45.892463,-91.796423
WI,55131,Washington,43.391156,-88.232917
WI,55133,Waukesha,43.019308,-88.306707
WI,55135,Waupaca,44.478004,-88.967006
WI,55137,Waushara,44.112825,-89.239752
WI,55139,Winnebago,44.085707,-88.668149
WI,55141,Wood,44.461413,-90.038825
WY,56001,Albany,41.665514,-105.721883
WY,56003,Big Horn,44.525654,-107.993321
WY,56005,Campbell,44.241321,-105.552029
WY,56007,Carbon,41.70359,-106.933153
WY,56009,Converse,42.972839,-105.507367
WY,56011,Crook,44.589266,-104.567298
WY,56013,Fremont,43.055303,-108.605531
WY,56015,Goshen,42.08958,-104.353482
WY,56017,Hot Springs,43.720871,-108.435652
WY,56019,Johnson,44.044048,-106.588541
WY,56021,Laramie,41.29283,-104.660395
WY,56023,Lincoln,42.228788,-110.679842
WY,56025,Natrona,42.973641,-106.764877
WY,56027,Niobrara,43.062159,-104.468373
WY,56029,Park,44.492387,-109.593598
WY,56031,Platte,42.130319,-104.960809
WY,56033,Sheridan,44.781369,-106.881211
WY,56035,Sublette,42.767928,-109.91617
WY,56037,Sweetwater,41.660339,-108.875676
WY,56039,Teton,44.049321,-110.588102
WY,56041,Uinta,41.284726,-110.558947
WY,56043,Washakie,43.878831,-107.669052
WY,56045,Weston,,
